id,summary
166,"O Decreto nº 98.964, de 16 de fevereiro de 1990, institui o Programa Nacional de Bibliotecas de Instituições de Ensino Superior, no âmbito do Ministério da Educação, com o objetivo de melhorar o acesso à informação em ciência e tecnologia para docentes, pesquisadores, discentes e técnicos. O programa visa contribuir para a atualização e expansão dos acervos bibliográficos, promover o desenvolvimento de padrões e técnicas modernas de tratamento de documentos, assegurar o uso compartilhado dos recursos disponíveis por meio de redes interligando as bibliotecas, melhorar os serviços de informação prestados aos usuários e capacitar o pessoal técnico e científico das bibliotecas. A coordenação do programa será responsabilidade da Secretaria da Educação Superior do Ministério da Educação, e as despesas correrão à conta dos recursos consignados no orçamento do Ministério da Educação. O decreto entra em vigor na data de sua publicação."
167,"O Decreto nº 10.375, de 26 de maio de 2020, institui o Programa Nacional de Bioinsumos e o Conselho Estratégico do Programa Nacional de Bioinsumos, sob a coordenação do Ministério da Agricultura, Pecuária e Abastecimento. O programa visa ampliar e fortalecer o uso de bioinsumos no setor agropecuário, definindo bioinsumo como produto, processo ou tecnologia de origem vegetal, animal ou microbiana que beneficia a produção agropecuária. O Ministério é responsável por firmar parcerias, fomentar projetos, analisar legislações, editar manuais, estimular inovações, implementar catálogos, promover capacitações, monitorar resultados e propor normas específicas. As diretrizes incluem desenvolver alternativas de produção sustentável, valorizar a biodiversidade brasileira e incentivar práticas que elevem a renda dos produtores. O Conselho Estratégico, composto por representantes de órgãos governamentais e da sociedade civil, apoiará o planejamento e a gestão do programa, propondo iniciativas e aperfeiçoamentos legislativos. O Conselho se reunirá trimestralmente, podendo convocar especialistas e representantes sem direito a voto. A Secretaria de Inovação, Desenvolvimento Rural e Irrigação do Ministério da Agricultura exercerá a Secretaria-Executiva do Conselho. A participação nos grupos de trabalho será considerada prestação de serviço público relevante, não remunerada. As despesas serão cobertas pelas dotações orçamentárias dos órgãos envolvidos, com possibilidade de recursos adicionais de outras fontes. O decreto entrou em vigor na data de sua publicação."
168,"O Decreto nº 75.922, de 1 de julho de 1975, cria o Programa Nacional de Centros Sociais Urbanos (CSU) com o objetivo de promover a integração social nas cidades por meio de atividades comunitárias nas áreas de educação, cultura, desporto, saúde, nutrição, trabalho, previdência, assistência social, recreação e lazer. Os CSUs são destinados a áreas urbanas periféricas, grandes e médios conjuntos habitacionais e áreas com estabelecimentos de ensino público. O financiamento para a implantação dos CSUs virá de recursos dos orçamentos da União, do Fundo Nacional de Desenvolvimento da Educação (FNDE), fundos de participação de estados e municípios, financiamentos da Caixa Econômica Federal e do Banco Nacional da Habitação, além de outros recursos públicos e privados. A manutenção dos CSUs será custeada pelos órgãos locais e comunidades, com participação suplementar dos ministérios envolvidos. Um Grupo Executivo, composto por representantes de diversos ministérios e coordenado pela Comissão Nacional de Regiões Metropolitanas e Política Urbana (CNPU), será responsável pela implementação do programa, propondo normas, critérios, planos de execução e credenciando agentes locais. O decreto entra em vigor na data de sua publicação."
169,"O Decreto nº 2.781, de 14 de setembro de 1998, institui o Programa Nacional de Combate ao Contrabando e ao Descaminho, que visa criar condições para a realização conjunta de tarefas pela Secretaria da Receita Federal e pelo Departamento de Polícia Federal, focando na prevenção e repressão de ilícitos penais e administrativos relacionados à importação e exportação de bens. A Comissão Coordenadora do Programa, composta por representantes da Receita Federal, Polícia Federal, Casa Militar da Presidência, Exército, Aeronáutica e Marinha, é responsável por examinar, aprovar e acompanhar os planos de execução. O programa será operacionalizado por meio de um convênio de cooperação entre a Receita Federal e a Polícia Federal, que definirá o planejamento das ações conjuntas, alocação de recursos humanos e materiais, e provisão de recursos financeiros necessários. O decreto entrou em vigor na data de sua publicação."
171,"O Decreto nº 3.174, de 16 de setembro de 1999, designa a Secretaria de Estado dos Direitos Humanos do Ministério da Justiça como Autoridade Central Federal para a Convenção Relativa à Proteção das Crianças e à Cooperação em Matéria de Adoção Internacional. O decreto institui o Programa Nacional de Cooperação em Adoção Internacional e cria o Conselho das Autoridades Centrais Administrativas Brasileiras. As competências da Autoridade Central Federal incluem representar o Brasil na preservação dos direitos de crianças e adolescentes adotados internacionalmente, cooperar com autoridades de outros Estados contratantes, fornecer informações sobre a legislação de adoção, gerenciar bancos de dados sobre adotantes e adotados, e prevenir práticas contrárias à Convenção. As Comissões Estaduais Judiciárias de Adoção são designadas como Autoridades Centrais nos Estados federados e no Distrito Federal, com competências operacionais específicas. O Conselho das Autoridades Centrais Brasileiras, composto por representantes de diversas autoridades, avaliará semestralmente os trabalhos realizados e traçará políticas e ações comuns para cumprir as responsabilidades da Convenção."
174,"O Decreto nº 1.044, de 14 de janeiro de 1994, institui o Programa Nacional de Descentralização, cujo objetivo é fortalecer a Federação e melhorar o desenvolvimento nacional através da descentralização das atribuições da União. A implementação do programa busca eliminar dualidades e sobreposições na Administração Pública Federal, descentralizando preferencialmente para órgãos estaduais, municipais e do Distrito Federal. O programa começa com a extinção dos Ministérios do Bem-Estar Social e da Integração Regional, focando em áreas como assistência social, saúde, educação e meio ambiente. Uma Câmara Especial do Conselho de Governo, composta por vários ministros, coordenará e supervisionará a execução do programa, requisitando apoio técnico e administrativo conforme necessário."
175,""
176,""
177,""
178,""
179,""
180,""
181,""
182,""
183,""
184,""
185,""
186,""
187,""
188,""
189,""
190,""
191,""
