id,cat_nome,orgao_nome,publico_alvo_nome,nome,ano,medida_provisoria,medida_provisoria_inicio_vigencia,legislacao,vigencia_inicio,vigencia_fim,objetivos,observacao,acao_orcamentaria_assoc,instrumento_legal,link_legislacao,tipo_politica,grande_area,area,created_at,updated_at,publico_alvo_legislacao
238,"Desenvolvimento Regional e Territorial","Ministério da Integração Nacional","Populações fronteiriças e de territórios economicamente deprimidos","Plano Regional de Desenvolvimento da Amazônia (PRDA)",2007-01-01,"Não se aplica","Não se aplica",124/2007,2007-01-03,,"Institui, na forma do art. 43 da Constituição Federal, a Superintendência do Desenvolvimento da Amazônia - SUDAM; estabelece sua composição, natureza jurídica, objetivos, área de competência e instrumentos de ação; dispõe sobre o Fundo de Desenvolvimento da Amazônia - FDA; altera a Medida Provisória nº 2.157-5, de 24 de agosto de 2001; revoga a Lei Complementar nº 67, de 13 de junho de 1991; e dá outras providências.","Não tem norma específica. Está prevista de maneira genérica na LC que cria a SUDAM.
É atualizado periodicamente. Ùltima versão é PDRA 2020-2023","Não se aplica","Lei Complementar",http://www.planalto.gov.br/ccivil_03/leis/lcp/lcp124.htm,Plano,"Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
238,"Desenvolvimento Regional e Territorial","Superintendência do Desenvolvimento da Amazônia (SUDAM)","Populações fronteiriças e de territórios economicamente deprimidos","Plano Regional de Desenvolvimento da Amazônia (PRDA)",2007-01-01,"Não se aplica","Não se aplica",124/2007,2007-01-03,,"Institui, na forma do art. 43 da Constituição Federal, a Superintendência do Desenvolvimento da Amazônia - SUDAM; estabelece sua composição, natureza jurídica, objetivos, área de competência e instrumentos de ação; dispõe sobre o Fundo de Desenvolvimento da Amazônia - FDA; altera a Medida Provisória nº 2.157-5, de 24 de agosto de 2001; revoga a Lei Complementar nº 67, de 13 de junho de 1991; e dá outras providências.","Não tem norma específica. Está prevista de maneira genérica na LC que cria a SUDAM.
É atualizado periodicamente. Ùltima versão é PDRA 2020-2023","Não se aplica","Lei Complementar",http://www.planalto.gov.br/ccivil_03/leis/lcp/lcp124.htm,Plano,"Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
239,"Desenvolvimento Regional e Territorial","Ministério da Integração Nacional","Populações fronteiriças e de territórios economicamente deprimidos","Plano Regional de Desenvolvimento do Centro Oeste",2009-01-01,"Não se aplica","Não se aplica"," 129/2009",2009-01-08,,"II - Elaborar o Plano Regional de Desenvolvimento do Centro-Oeste [PRDCO], articulando-o com as políticas e os planos de desenvolvimento nacional, estaduais e municipais e, em especial, com a Política Nacional de Desenvolvimento Regional","Não tem norma específica. Está prevista de maneira genérica na LC que cria a SUDECO.
É atualizado periodicamente. Ùltima versão é 2020-2023","Não se aplica","Lei Complementar",http://www.planalto.gov.br/ccivil_03/leis/lcp/lcp129.htm,Plano,"Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
239,"Desenvolvimento Regional e Territorial","Superintendência do Desenvolvimento do Centro-Oeste (SUDECO)","Populações fronteiriças e de territórios economicamente deprimidos","Plano Regional de Desenvolvimento do Centro Oeste",2009-01-01,"Não se aplica","Não se aplica"," 129/2009",2009-01-08,,"II - Elaborar o Plano Regional de Desenvolvimento do Centro-Oeste [PRDCO], articulando-o com as políticas e os planos de desenvolvimento nacional, estaduais e municipais e, em especial, com a Política Nacional de Desenvolvimento Regional","Não tem norma específica. Está prevista de maneira genérica na LC que cria a SUDECO.
É atualizado periodicamente. Ùltima versão é 2020-2023","Não se aplica","Lei Complementar",http://www.planalto.gov.br/ccivil_03/leis/lcp/lcp129.htm,Plano,"Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
240,"Desenvolvimento Regional e Territorial","Ministério da Integração Nacional","Populações e setores econômicos diretamente afetados por alteraçôes no meio ambiente","Plano Regional de Desenvolvimento do Nordeste (PRDNE)",2007-01-01,"Não se aplica","Não se aplica",125/2007,2007-01-03,,"Institui, na forma do art. 43 da Constituição Federal, a Superintendência do Desenvolvimento do Nordeste - SUDENE; estabelece sua composição, natureza jurídica, objetivos, áreas de atuação, instrumentos de ação; altera a Lei nº 7.827, de 27 de setembro de 1989, e a Medida Provisória nº 2.156, de 24 de agosto de 2001; revoga a Lei Complementar nº 66, de 12 de junho de 1991; e dá outras providências.","Não tem norma específica. Prevista na LC que cria a SUDENE","Não se aplica","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp125.htm,Plano,"Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
240,"Desenvolvimento Regional e Territorial","Superintendência do Desenvolvimento do Nordeste (SUDENE)","Populações e setores econômicos diretamente afetados por alteraçôes no meio ambiente","Plano Regional de Desenvolvimento do Nordeste (PRDNE)",2007-01-01,"Não se aplica","Não se aplica",125/2007,2007-01-03,,"Institui, na forma do art. 43 da Constituição Federal, a Superintendência do Desenvolvimento do Nordeste - SUDENE; estabelece sua composição, natureza jurídica, objetivos, áreas de atuação, instrumentos de ação; altera a Lei nº 7.827, de 27 de setembro de 1989, e a Medida Provisória nº 2.156, de 24 de agosto de 2001; revoga a Lei Complementar nº 66, de 12 de junho de 1991; e dá outras providências.","Não tem norma específica. Prevista na LC que cria a SUDENE","Não se aplica","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp125.htm,Plano,"Desenvolvimento Econômico","Desenvolvimento Regional",,,"Sem especificação"
241,Administração,"Ministério da Economia","Sistemas de arrecadação e de controle fiscal","Programa de Acompanhamento e Transparência Fiscal",2021-01-01,"Não se aplica","Não se aplica",178/2021,2021-01-14,,"Art. 1º  É instituído o Programa de Acompanhamento e Transparência Fiscal, o qual tem por objetivo reforçar a transparência fiscal dos Estados, do Distrito Federal e dos Municípios e compatibilizar as respectivas políticas fiscais com a da União.",#N/A,#N/A,"Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp178.htm,"Programa governamental",Administração,"Administração Pública",,,"Estados, Distrito Federal e Municípios"
241,Administração,"Ministério da Defesa","Sistemas de arrecadação e de controle fiscal","Programa de Acompanhamento e Transparência Fiscal",2021-01-01,"Não se aplica","Não se aplica",178/2021,2021-01-14,,"Art. 1º  É instituído o Programa de Acompanhamento e Transparência Fiscal, o qual tem por objetivo reforçar a transparência fiscal dos Estados, do Distrito Federal e dos Municípios e compatibilizar as respectivas políticas fiscais com a da União.",#N/A,#N/A,"Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp178.htm,"Programa governamental",Administração,"Administração Pública",,,"Estados, Distrito Federal e Municípios"
241,Administração,"Secretaria-Geral da Presidência da República","Sistemas de arrecadação e de controle fiscal","Programa de Acompanhamento e Transparência Fiscal",2021-01-01,"Não se aplica","Não se aplica",178/2021,2021-01-14,,"Art. 1º  É instituído o Programa de Acompanhamento e Transparência Fiscal, o qual tem por objetivo reforçar a transparência fiscal dos Estados, do Distrito Federal e dos Municípios e compatibilizar as respectivas políticas fiscais com a da União.",#N/A,#N/A,"Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp178.htm,"Programa governamental",Administração,"Administração Pública",,,"Estados, Distrito Federal e Municípios"
242,Agricultura,"Ministério da Fazenda","Trabalhadores Rurais","Programa de Assistência ao Trabalhador Rural",1971-01-01,"Não se aplica","Não se aplica",nov/71,1971-05-26,,"Sem especificação",#N/A,"Programa sem ação orçamentária associada","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp11.htm,"Programa governamental",Social,"Assistência Social",,,"Art. 3º São beneficiários do Programa de Assistência instituído nesta Lei Complementar o trabalhador rural e seus dependentes.<br /><br />§ 1º Considera-se trabalhador rural, para os efeitos desta Lei Complementar:<br /><br />a) a pessoa física que presta serviços de natureza rural a empregador, mediante remuneração de qualquer espécie.<br /><br />b) o produtor, proprietário ou não, que sem empregado, trabalhe na atividade rural, individualmente ou em regime de economia familiar, assim entendido o trabalho dos membros da família indispensável à própria subsistência e exercido em condições de mutua dependência e colaboração."
242,"Assistência Social","Ministério da Fazenda","Trabalhadores Rurais","Programa de Assistência ao Trabalhador Rural",1971-01-01,"Não se aplica","Não se aplica",nov/71,1971-05-26,,"Sem especificação",#N/A,"Programa sem ação orçamentária associada","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp11.htm,"Programa governamental",Social,"Assistência Social",,,"Art. 3º São beneficiários do Programa de Assistência instituído nesta Lei Complementar o trabalhador rural e seus dependentes.<br /><br />§ 1º Considera-se trabalhador rural, para os efeitos desta Lei Complementar:<br /><br />a) a pessoa física que presta serviços de natureza rural a empregador, mediante remuneração de qualquer espécie.<br /><br />b) o produtor, proprietário ou não, que sem empregado, trabalhe na atividade rural, individualmente ou em regime de economia familiar, assim entendido o trabalho dos membros da família indispensável à própria subsistência e exercido em condições de mutua dependência e colaboração."
242,Agricultura,"Ministério do Trabalho e Previdência Social","Trabalhadores Rurais","Programa de Assistência ao Trabalhador Rural",1971-01-01,"Não se aplica","Não se aplica",nov/71,1971-05-26,,"Sem especificação",#N/A,"Programa sem ação orçamentária associada","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp11.htm,"Programa governamental",Social,"Assistência Social",,,"Art. 3º São beneficiários do Programa de Assistência instituído nesta Lei Complementar o trabalhador rural e seus dependentes.<br /><br />§ 1º Considera-se trabalhador rural, para os efeitos desta Lei Complementar:<br /><br />a) a pessoa física que presta serviços de natureza rural a empregador, mediante remuneração de qualquer espécie.<br /><br />b) o produtor, proprietário ou não, que sem empregado, trabalhe na atividade rural, individualmente ou em regime de economia familiar, assim entendido o trabalho dos membros da família indispensável à própria subsistência e exercido em condições de mutua dependência e colaboração."
242,"Assistência Social","Ministério do Trabalho e Previdência Social","Trabalhadores Rurais","Programa de Assistência ao Trabalhador Rural",1971-01-01,"Não se aplica","Não se aplica",nov/71,1971-05-26,,"Sem especificação",#N/A,"Programa sem ação orçamentária associada","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp11.htm,"Programa governamental",Social,"Assistência Social",,,"Art. 3º São beneficiários do Programa de Assistência instituído nesta Lei Complementar o trabalhador rural e seus dependentes.<br /><br />§ 1º Considera-se trabalhador rural, para os efeitos desta Lei Complementar:<br /><br />a) a pessoa física que presta serviços de natureza rural a empregador, mediante remuneração de qualquer espécie.<br /><br />b) o produtor, proprietário ou não, que sem empregado, trabalhe na atividade rural, individualmente ou em regime de economia familiar, assim entendido o trabalho dos membros da família indispensável à própria subsistência e exercido em condições de mutua dependência e colaboração."
242,Agricultura,"Ministério do Planejamento e Coordenação-Geral","Trabalhadores Rurais","Programa de Assistência ao Trabalhador Rural",1971-01-01,"Não se aplica","Não se aplica",nov/71,1971-05-26,,"Sem especificação",#N/A,"Programa sem ação orçamentária associada","Lei Complementar",https://www.planalto.gov.br/ccivil_03/leis/lcp/lcp11.htm,"Programa governamental",Social,"Assistência Social",,,"Art. 3º São beneficiários do Programa de Assistência instituído nesta Lei Complementar o trabalhador rural e seus dependentes.<br /><br />§ 1º Considera-se trabalhador rural, para os efeitos desta Lei Complementar:<br /><br />a) a pessoa física que presta serviços de natureza rural a empregador, mediante remuneração de qualquer espécie.<br /><br />b) o produtor, proprietário ou não, que sem empregado, trabalhe na atividade rural, individualmente ou em regime de economia familiar, assim entendido o trabalho dos membros da família indispensável à própria subsistência e exercido em condições de mutua dependência e colaboração."
